Temp_Imbalance,Pressure_Imbalance,Gas_Utilization,TOTAL_K,K_LM,K_MU,cluster,Channeling_Flag
11.306000000000012,0.029169999999999696,0.4690310150572763,2.32692,3.2260852555350628,2.388603086664028,0,0
3.5612999999999886,0.006299999999999972,0.480085455147985,2.234425,2.8765208846831896,1.3555156965730293,0,0
3.809100000000001,0.021260000000000057,0.46702496723099984,2.1302,2.2500252417647673,2.5291457112436486,0,0
7.452625507477791,0.008445485507670103,0.47968975722950935,2.27932849748418,2.5469470001966457,2.215962058242729,0,0
4.827132368642694,0.010088608476189975,0.4783946083637378,2.47904967881068,1.991143115677718,2.3623421518375745,0,0
3.6583282464295053,0.00799323354118009,0.46094142037408686,2.17756984896715,2.5359240652607387,3.055585656344251,0,0
7.701800000000006,0.009909999999999863,0.47912549082849226,2.3035,1.9692679537851676,2.5511440433414627,0,0
4.849762801247394,0.007040254760170006,0.4688314583541944,2.23398840180029,2.5398188020810033,2.3621847132641594,0,0
8.308695906110103,0.009367503185510051,0.4738852730752142,2.43754767617728,2.8777155342063465,2.6838027856387168,0,0
3.922399999999996,0.009600000000000053,0.4765898989589771,2.08161,2.432190453824928,2.584771804696688,0,0
7.770622996277993,0.010127124884129923,0.4770893196959621,2.36748488227697,2.405160566950121,2.3967265468859766,0,0
6.385999999999996,0.0047599999999998754,0.4925511632837545,2.13467,4.462167508044756,1.19076160511838,0,0
5.325000000000003,0.009199999999999875,0.48149890487122876,2.16732,3.5915231190931265,1.650209148723144,0,0
10.797135574674499,0.00862790470496999,0.4752038756395966,2.27634320138914,3.0856363605034685,1.904498674012625,0,0
8.013999999999996,0.03178000000000014,0.4235133623800696,1.99513,6.076965142891863,0.9956441952852447,0,0
2.224068071753294,0.00967864775722993,0.47099396561108664,2.57815732477673,2.989305290700702,2.808134887169312,0,0
5.8150269309008,0.008422625286880203,0.48617446929356717,2.61567081450524,2.589290022512342,3.2160575879293307,0,0
6.40286358187501,0.010832737437029838,0.4809423950964497,2.37136403621708,2.4191969997155174,2.573349561838607,0,0
2.1720858795201963,0.011593221522870012,0.4747322607964443,2.47903005712833,3.194834322807016,2.383520172679492,0,0
6.276840754210994,0.008782944790810099,0.4801709132953039,2.23227935743316,2.5206705560147937,2.289920281901189,0,0
10.557566955964603,0.01170469592933987,0.46698238421498245,2.41856560327075,2.620734512033307,2.492136591086278,0,0
4.719269926635846,0.009116414257055006,0.47746081406172713,2.14072671214593,2.39671633181201,2.3804222311686964,0,0
6.512599999999999,0.006599999999999939,0.4723130432767421,2.21202,2.3444369910587675,2.42656573232344,0,0
3.6957477208945875,0.006844465560309931,0.46907727952690803,2.22505786550012,2.093691989196289,3.29360280294157,0,0
6.574999999999989,0.015699999999999825,0.4353014624764187,2.06048,5.355749915437345,1.3251220036498186,0,0
2.206148515796002,0.009036207196720047,0.48189088047077877,2.5733537589129,2.9644909196986453,2.8620021171001224,0,0
10.600000000000009,0.0208600000000001,0.432568366730115,2.01479,5.187182862322742,1.2322899012206188,0,0
